序號,答案
20240214101013,1239.22
20240214102013,1256.67
20240214103013,1286.46
20240214104013,1416.19
20240214105013,1407.48
20240214110013,1577.93
20240214111013,1670.93
20240214112013,1629.19
20240214113013,1649.88
20240214114013,1691.79
20240214115013,1752.89
20240214120013,1629.31
20240214121013,1732.29
20240214122013,1556.83
20240214123013,1480.71
20240214124013,1419.38
20240214125013,1543.31
20240214130013,1481.44
20240214131013,1420.17
20240214132013,1501.96
20240214133013,1540.96
20240214134013,1362.0
20240214135013,1321.14
20240214140013,1346.35
20240214141013,1369.1
20240214142013,1107.33
20240214143013,573.98
20240214144013,572.13
20240214145013,345.55
20240214150013,173.8
20240214151013,146.28
20240214152013,106.09
20240214153013,69.33
20240214154013,57.59
20240214155013,46.82
20240214160013,32.28
20240214161013,25.35
20240214162013,16.12
20240214163013,8.61
20240214164013,0.0
20240214165013,0.0
20240221090013,507.48
20240221091013,828.85
20240221092013,1018.38
20240221093013,1235.89
20240221094013,1250.8
20240221095013,1456.0
20240221100013,1710.66
20240221101013,1728.18
20240221102013,1731.45
20240221103013,1738.56
20240221104013,1789.11
20240221105013,1804.34
20240221110013,1737.15
20240221111013,1831.06
20240221112013,1790.14
20240221113013,1926.08
20240221114013,2012.87
20240221115013,2001.41
20240221120013,1921.21
20240221121013,2034.16
20240221122013,2073.73
20240221123013,2042.08
20240221124013,2008.06
20240221125013,1797.28
20240221130013,1538.89
20240221131013,1223.62
20240221132013,1225.88
20240221133013,1260.7
20240221134013,1342.47
20240221135013,1108.09
20240221140013,1354.66
20240221141013,1310.11
20240221142013,786.52
20240221143013,320.37
20240221144013,160.04
20240221145013,441.2
20240221150013,174.11
20240221151013,143.83
20240221152013,114.07
20240221153013,42.69
20240221154013,28.81
20240221155013,18.74
20240221160013,3.62
20240221161013,0.0
20240221162013,0.0
20240221163013,0.0
20240221164013,0.0
20240221165013,0.0
20240314090013,0.0
20240314091013,0.0
20240314092013,0.0
20240314093013,0.0
20240314094013,0.0
20240314095013,0.0
20240314100013,0.0
20240314101013,0.0
20240314102013,0.0
20240314103013,0.0
20240314104013,2.88
20240314105013,23.64
20240314110013,39.0
20240314111013,41.02
20240314112013,36.59
20240314113013,36.14
20240314114013,32.03
20240314115013,33.46
20240314120013,33.18
20240314121013,32.08
20240314122013,34.0
20240314123013,37.73
20240314124013,23.54
20240314125013,35.12
20240314130013,52.7
20240314131013,55.26
20240314132013,71.85
20240314133013,105.1
20240314134013,102.51
20240314135013,117.08
20240314140013,261.48
20240314141013,359.69
20240314142013,385.13
20240314143013,541.29
20240314144013,758.13
20240314145013,898.84
20240314150013,718.11
20240314151013,940.38
20240314152013,827.59
20240314153013,651.2
20240314154013,360.89
20240314155013,224.99
20240314160013,68.28
20240314161013,25.55
20240314162013,18.27
20240314163013,9.6
20240314164013,7.9
20240314165013,3.82
20240316090013,243.87
20240316091013,250.95
20240316092013,329.31
20240316093013,428.51
20240316094013,471.04
20240316095013,523.8
20240316100013,942.93
20240316101013,1117.83
20240316102013,1316.8
20240316103013,1554.11
20240316104013,1260.99
20240316105013,1180.49
20240316110013,1005.5
20240316111013,1145.85
20240316112013,1332.64
20240316113013,1329.68
20240316114013,1496.56
20240316115013,1397.64
20240316120013,1351.5
20240316121013,1476.97
20240316122013,1400.45
20240316123013,1378.5
20240316124013,1199.26
20240316125013,1014.52
20240316130013,850.02
20240316131013,950.25
20240316132013,907.25
20240316133013,948.24
20240316134013,674.93
20240316135013,528.68
20240316140013,315.52
20240316141013,275.1
20240316142013,197.39
20240316143013,176.87
20240316144013,177.82
20240316145013,175.82
20240316150013,124.59
20240316151013,95.27
20240316152013,59.0
20240316153013,49.89
20240316154013,37.44
20240316155013,34.92
20240316160013,16.65
20240316161013,11.74
20240316162013,0.7
20240316163013,0.0
20240316164013,0.0
20240316165013,0.0
20240328090013,471.27
20240328091013,684.3
20240328092013,817.0
20240328093013,1043.77
20240328094013,1002.25
20240328095013,1155.31
20240328100013,1314.1
20240328101013,1370.46
20240328102013,1470.19
20240328103013,1338.05
20240328104013,1418.82
20240328105013,1362.88
20240328110013,1538.99
20240328111013,1634.5
20240328112013,1883.7
20240328113013,1929.27
20240328114013,1740.75
20240328115013,1724.02
20240328120013,1691.66
20240328121013,1565.93
20240328122013,1395.15
20240328123013,1382.28
20240328124013,1331.0
20240328125013,1247.17
20240328130013,1631.69
20240328131013,657.56
20240328132013,533.71
20240328133013,350.12
20240328134013,617.15
20240328135013,307.39
20240328140013,198.82
20240328141013,169.13
20240328142013,195.12
20240328143013,152.61
20240328144013,92.23
20240328145013,68.35
20240328150013,125.38
20240328151013,198.53
20240328152013,188.58
20240328153013,182.34
20240328154013,205.26
20240328155013,244.38
20240328160013,191.73
20240328161013,33.97
20240328162013,20.09
20240328163013,4.0
20240328164013,0.0
20240328165013,0.0
20240412090013,358.47
20240412091013,404.14
20240412092013,463.01
20240412093013,676.99
20240412094013,736.22
20240412095013,767.54
20240412100013,814.37
20240412101013,759.8
20240412102013,804.75
20240412103013,854.18
20240412104013,859.22
20240412105013,962.78
20240412110013,1201.22
20240412111013,1309.86
20240412112013,1229.19
20240412113013,1226.32
20240412114013,1282.03
20240412115013,1400.48
20240412120013,1098.96
20240412121013,1067.65
20240412122013,1149.8
20240412123013,1111.35
20240412124013,883.43
20240412125013,723.68
20240412130013,622.39
20240412131013,588.12
20240412132013,681.88
20240412133013,787.39
20240412134013,643.29
20240412135013,576.04
20240412140013,297.61
20240412141013,235.96
20240412142013,261.82
20240412143013,238.49
20240412144013,242.24
20240412145013,217.91
20240412150013,157.25
20240412151013,128.42
20240412152013,84.2
20240412153013,77.51
20240412154013,59.99
20240412155013,57.7
20240412160013,29.85
20240412161013,5.56
20240412162013,0.0
20240412163013,0.0
20240412164013,0.0
20240412165013,0.0
20240619090013,243.9
20240619091013,335.28
20240619092013,422.22
20240619093013,423.83
20240619094013,466.45
20240619095013,528.05
20240619100013,748.79
20240619101013,712.09
20240619102013,710.58
20240619103013,574.79
20240619104013,585.81
20240619105013,703.4
20240619110013,652.46
20240619111013,733.45
20240619112013,633.48
20240619113013,609.01
20240619114013,847.42
20240619115013,708.27
20240619120013,747.5
20240619121013,642.0
20240619122013,548.26
20240619123013,621.7
20240619124013,442.22
20240619125013,673.96
20240619130013,553.85
20240619131013,384.64
20240619132013,419.29
20240619133013,348.03
20240619134013,449.39
20240619135013,634.49
20240619140013,219.17
20240619141013,30.17
20240619142013,0.0
20240619143013,0.0
20240619144013,0.0
20240619145013,1.17
20240619150013,48.23
20240619151013,15.9
20240619152013,0.0
20240619153013,0.0
20240619154013,0.0
20240619155013,0.0
20240619160013,6.23
20240619161013,6.64
20240619162013,3.46
20240619163013,3.93
20240619164013,5.31
20240619165013,9.62
20240225090014,0.0
20240225091014,0.0
20240225092014,0.0
20240225093014,0.0
20240225094014,4.5
20240225095014,10.86
20240225100014,27.83
20240225101014,29.29
20240225102014,37.18
20240225103014,35.92
20240225104014,45.32
20240225105014,37.57
20240225110014,43.87
20240225111014,48.16
20240225112014,46.17
20240225113014,47.46
20240225114014,48.71
20240225115014,70.51
20240225120014,84.27
20240225121014,106.27
20240225122014,98.69
20240225123014,104.95
20240225124014,88.13
20240225125014,74.99
20240225130014,92.67
20240225131014,78.91
20240225132014,72.27
20240225133014,71.63
20240225134014,76.37
20240225135014,74.72
20240225140014,14.66
20240225141014,9.1
20240225142014,16.66
20240225143014,13.8
20240225144014,16.47
20240225145014,4.18
20240225150014,22.44
20240225151014,21.08
20240225152014,16.1
20240225153014,13.39
20240225154014,14.26
20240225155014,14.65
20240225160014,7.76
20240225161014,7.67
20240225162014,4.91
20240225163014,5.69
20240225164014,4.76
20240225165014,4.72
20240227090014,121.86
20240227091014,95.75
20240227092014,107.92
20240227093014,141.33
20240227094014,148.28
20240227095014,154.73
20240227100014,123.18
20240227101014,85.06
20240227102014,57.63
20240227103014,108.91
20240227104014,117.0
20240227105014,142.48
20240227110014,143.99
20240227111014,115.35
20240227112014,85.49
20240227113014,99.03
20240227114014,88.45
20240227115014,90.76
20240227120014,98.16
20240227121014,86.46
20240227122014,74.84
20240227123014,95.21
20240227124014,83.35
20240227125014,109.2
20240227130014,57.0
20240227131014,60.47
20240227132014,61.27
20240227133014,59.98
20240227134014,61.97
20240227135014,70.39
20240227140014,45.34
20240227141014,34.55
20240227142014,25.15
20240227143014,28.24
20240227144014,29.1
20240227145014,23.43
20240227150014,23.05
20240227151014,24.97
20240227152014,17.88
20240227153014,12.38
20240227154014,10.23
20240227155014,7.8
20240227160014,11.44
20240227161014,11.45
20240227162014,1.3
20240227163014,6.18
20240227164014,0.0
20240227165014,0.0
20240327090014,137.29
20240327091014,167.18
20240327092014,210.54
20240327093014,219.15
20240327094014,304.24
20240327095014,443.72
20240327100014,646.14
20240327101014,785.05
20240327102014,964.41
20240327103014,1096.09
20240327104014,1174.11
20240327105014,1048.64
20240327110014,915.46
20240327111014,955.8
20240327112014,687.71
20240327113014,572.78
20240327114014,489.71
20240327115014,464.5
20240327120014,543.15
20240327121014,447.54
20240327122014,361.92
20240327123014,276.44
20240327124014,344.52
20240327125014,301.72
20240327130014,321.39
20240327131014,275.95
20240327132014,274.07
20240327133014,302.04
20240327134014,388.97
20240327135014,348.4
20240327140014,254.3
20240327141014,196.62
20240327142014,147.22
20240327143014,125.66
20240327144014,96.12
20240327145014,69.61
20240327150014,47.9
20240327151014,41.44
20240327152014,25.26
20240327153014,11.27
20240327154014,1.46
20240327155014,0.0
20240327160014,8.76
20240327161014,10.78
20240327162014,9.3
20240327163014,9.25
20240327164014,8.23
20240327165014,5.24
20240417090014,942.05
20240417091014,1235.9
20240417092014,1178.06
20240417093014,1095.4
20240417094014,1158.51
20240417095014,1361.93
20240417100014,1289.6
20240417101014,1518.81
20240417102014,1266.42
20240417103014,1119.96
20240417104014,1112.53
20240417105014,1236.13
20240417110014,1153.33
20240417111014,1064.98
20240417112014,1009.79
20240417113014,1106.75
20240417114014,1134.97
20240417115014,922.47
20240417120014,1145.22
20240417121014,1050.61
20240417122014,1046.97
20240417123014,1084.61
20240417124014,735.91
20240417125014,841.81
20240417130014,890.03
20240417131014,738.8
20240417132014,1016.48
20240417133014,948.35
20240417134014,817.98
20240417135014,723.96
20240417140014,709.77
20240417141014,951.59
20240417142014,935.29
20240417143014,747.15
20240417144014,711.14
20240417145014,686.4
20240417150014,343.04
20240417151014,340.45
20240417152014,312.93
20240417153014,179.33
20240417154014,88.88
20240417155014,63.86
20240417160014,56.86
20240417161014,56.78
20240417162014,32.62
20240417163014,26.43
20240417164014,23.27
20240417165014,14.43
20240517090014,1246.89
20240517091014,1270.07
20240517092014,1348.03
20240517093014,1232.42
20240517094014,1201.29
20240517095014,1089.64
20240517100014,1088.0
20240517101014,422.12
20240517102014,328.8
20240517103014,377.17
20240517104014,253.26
20240517105014,271.78
20240517110014,263.81
20240517111014,272.16
20240517112014,338.06
20240517113014,431.51
20240517114014,564.23
20240517115014,470.68
20240517120014,247.0
20240517121014,67.71
20240517122014,63.84
20240517123014,68.69
20240517124014,60.62
20240517125014,51.26
20240517130014,57.94
20240517131014,82.95
20240517132014,104.5
20240517133014,126.29
20240517134014,162.79
20240517135014,121.42
20240517140014,54.2
20240517141014,90.41
20240517142014,57.9
20240517143014,23.35
20240517144014,3.19
20240517145014,0.0
20240517150014,13.59
20240517151014,21.56
20240517152014,30.67
20240517153014,55.7
20240517154014,82.21
20240517155014,115.21
20240517160014,84.77
20240517161014,66.1
20240517162014,36.92
20240517163014,16.84
20240517164014,13.18
20240517165014,7.22
20240704090014,652.74
20240704091014,718.79
20240704092014,775.18
20240704093014,803.42
20240704094014,776.75
20240704095014,835.68
20240704100014,869.87
20240704101014,966.4
20240704102014,984.28
20240704103014,1045.24
20240704104014,1180.02
20240704105014,1205.58
20240704110014,1194.87
20240704111014,1189.82
20240704112014,1192.54
20240704113014,1135.63
20240704114014,1232.13
20240704115014,1279.71
20240704120014,1208.2
20240704121014,1243.43
20240704122014,1230.25
20240704123014,1268.44
20240704124014,1180.5
20240704125014,1166.53
20240704130014,1192.04
20240704131014,1224.49
20240704132014,1203.15
20240704133014,1128.13
20240704134014,1086.6
20240704135014,1055.66
20240704140014,984.26
20240704141014,930.58
20240704142014,853.89
20240704143014,652.57
20240704144014,511.24
20240704145014,264.13
20240704150014,425.4
20240704151014,506.35
20240704152014,490.42
20240704153014,360.14
20240704154014,341.55
20240704155014,224.98
20240704160014,134.68
20240704161014,71.8
20240704162014,37.23
20240704163014,18.2
20240704164014,21.25
20240704165014,15.21
20240715090014,642.31
20240715091014,685.9
20240715092014,690.36
20240715093014,770.06
20240715094014,768.98
20240715095014,756.31
20240715100014,793.61
20240715101014,846.64
20240715102014,815.26
20240715103014,901.59
20240715104014,669.73
20240715105014,904.74
20240715110014,1055.61
20240715111014,1239.63
20240715112014,1187.62
20240715113014,1272.0
20240715114014,1269.87
20240715115014,1304.68
20240715120014,1292.34
20240715121014,1276.37
20240715122014,1271.68
20240715123014,1303.52
20240715124014,1074.31
20240715125014,932.92
20240715130014,1100.16
20240715131014,939.57
20240715132014,788.46
20240715133014,764.45
20240715134014,951.4
20240715135014,941.29
20240715140014,942.66
20240715141014,766.98
20240715142014,657.79
20240715143014,727.62
20240715144014,561.18
20240715145014,363.29
20240715150014,201.95
20240715151014,280.2
20240715152014,114.57
20240715153014,78.62
20240715154014,59.96
20240715155014,67.37
20240715160014,77.86
20240715161014,56.08
20240715162014,43.9
20240715163014,40.39
20240715164014,45.92
20240715165014,34.21
20240215090015,151.14
20240215091015,381.94
20240215092015,623.36
20240215093015,659.89
20240215094015,1390.68
20240215095015,1683.52
20240215100015,1799.14
20240215101015,1699.51
20240215102015,1698.94
20240215103015,1661.74
20240215104015,1635.28
20240215105015,1610.5
20240215110015,1631.18
20240215111015,1675.79
20240215112015,1694.64
20240215113015,1700.3
20240215114015,1668.79
20240215115015,1450.78
20240215120015,617.85
20240215121015,605.2
20240215122015,950.04
20240215123015,883.49
20240215124015,640.18
20240215125015,466.52
20240215130015,177.11
20240215131015,202.64
20240215132015,186.12
20240215133015,185.48
20240215134015,191.28
20240215135015,162.01
20240215140015,107.5
20240215141015,55.15
20240215142015,28.81
20240215143015,16.45
20240215144015,4.15
20240215145015,8.16
20240215150015,0.94
20240215151015,0.0
20240215152015,0.0
20240215153015,0.0
20240215154015,0.0
20240215155015,0.0
20240215160015,6.66
20240215161015,10.59
20240215162015,8.77
20240215163015,8.75
20240215164015,10.26
20240215165015,8.79
20240218090015,125.38
20240218091015,263.42
20240218092015,463.22
20240218093015,586.64
20240218094015,512.76
20240218095015,1251.66
20240218100015,1359.41
20240218101015,992.65
20240218102015,1044.93
20240218103015,894.32
20240218104015,1262.02
20240218105015,1444.53
20240218110015,1474.37
20240218111015,1549.41
20240218112015,1332.13
20240218113015,1125.79
20240218114015,1011.03
20240218115015,607.67
20240218120015,759.16
20240218121015,553.04
20240218122015,520.3
20240218123015,529.6
20240218124015,582.95
20240218125015,500.49
20240218130015,254.61
20240218131015,148.47
20240218132015,121.83
20240218133015,73.3
20240218134015,59.36
20240218135015,37.89
20240218140015,20.52
20240218141015,14.97
20240218142015,14.32
20240218143015,14.67
20240218144015,8.78
20240218145015,12.37
20240218150015,9.83
20240218151015,5.96
20240218152015,2.84
20240218153015,1.05
20240218154015,0.57
20240218155015,0.0
20240218160015,0.0
20240218161015,0.0
20240218162015,0.0
20240218163015,0.0
20240218164015,0.0
20240218165015,0.0
20240314090015,0.0
20240314091015,3.61
20240314092015,19.58
20240314093015,23.48
20240314094015,30.57
20240314095015,46.81
20240314100015,52.76
20240314101015,72.18
20240314102015,88.19
20240314103015,125.01
20240314104015,243.98
20240314105015,522.28
20240314110015,495.47
20240314111015,271.66
20240314112015,120.29
20240314113015,108.7
20240314114015,84.34
20240314115015,76.82
20240314120015,73.99
20240314121015,55.45
20240314122015,35.84
20240314123015,38.34
20240314124015,38.7
20240314125015,35.88
20240314130015,49.94
20240314131015,56.88
20240314132015,68.14
20240314133015,75.64
20240314134015,69.2
20240314135015,103.07
20240314140015,115.16
20240314141015,120.6
20240314142015,139.81
20240314143015,159.28
20240314144015,236.83
20240314145015,250.55
20240314150015,210.67
20240314151015,116.78
20240314152015,84.54
20240314153015,50.11
20240314154015,36.9
20240314155015,22.27
20240314160015,19.52
20240314161015,14.61
20240314162015,11.64
20240314163015,8.26
20240314164015,3.82
20240314165015,3.82
20240317090015,154.7
20240317091015,433.41
20240317092015,704.6
20240317093015,986.67
20240317094015,1150.11
20240317095015,1370.86
20240317100015,1408.87
20240317101015,1349.56
20240317102015,1699.33
20240317103015,1661.48
20240317104015,1677.2
20240317105015,1699.11
20240317110015,1729.72
20240317111015,1565.14
20240317112015,1384.25
20240317113015,1445.5
20240317114015,1434.87
20240317115015,1117.1
20240317120015,906.39
20240317121015,1105.49
20240317122015,692.4
20240317123015,507.28
20240317124015,544.13
20240317125015,620.53
20240317130015,153.38
20240317131015,106.75
20240317132015,73.16
20240317133015,71.0
20240317134015,57.77
20240317135015,49.45
20240317140015,32.34
20240317141015,19.24
20240317142015,14.03
20240317143015,11.27
20240317144015,0.6
20240317145015,2.21
20240317150015,0.0
20240317151015,0.0
20240317152015,0.0
20240317153015,0.0
20240317154015,0.0
20240317155015,0.0
20240317160015,0.0
20240317161015,0.0
20240317162015,0.0
20240317163015,5.62
20240317164015,4.14
20240317165015,7.79
20240412090015,1163.85
20240412091015,1258.82
20240412092015,1395.05
20240412093015,1378.05
20240412094015,1501.0
20240412095015,1572.75
20240412100015,1607.86
20240412101015,1552.52
20240412102015,1493.21
20240412103015,1609.73
20240412104015,1647.45
20240412105015,1595.75
20240412110015,1617.12
20240412111015,1604.22
20240412112015,1518.58
20240412113015,1529.71
20240412114015,1420.13
20240412115015,1404.55
20240412120015,1305.82
20240412121015,1228.99
20240412122015,1099.59
20240412123015,1031.04
20240412124015,988.76
20240412125015,541.35
20240412130015,146.52
20240412131015,154.14
20240412132015,172.34
20240412133015,201.68
20240412134015,176.43
20240412135015,88.57
20240412140015,79.95
20240412141015,54.4
20240412142015,42.78
20240412143015,41.52
20240412144015,28.68
20240412145015,27.92
20240412150015,37.57
20240412151015,32.6
20240412152015,33.78
20240412153015,26.67
20240412154015,16.46
20240412155015,0.41
20240412160015,0.0
20240412161015,0.0
20240412162015,0.0
20240412163015,0.0
20240412164015,0.0
20240412165015,0.0
20240518090015,1066.17
20240518091015,1071.67
20240518092015,1043.27
20240518093015,1197.13
20240518094015,1101.73
20240518095015,1204.33
20240518100015,1663.75
20240518101015,1269.51
20240518102015,1341.17
20240518103015,1371.73
20240518104015,1425.49
20240518105015,1131.77
20240518110015,1446.51
20240518111015,1296.03
20240518112015,1296.1
20240518113015,1470.0
20240518114015,1272.81
20240518115015,1354.07
20240518120015,1721.31
20240518121015,1653.46
20240518122015,1141.38
20240518123015,712.07
20240518124015,461.71
20240518125015,242.05
20240518130015,102.93
20240518131015,107.71
20240518132015,74.93
20240518133015,53.06
20240518134015,22.97
20240518135015,22.74
20240518140015,25.63
20240518141015,34.83
20240518142015,47.12
20240518143015,37.63
20240518144015,39.94
20240518145015,39.62
20240518150015,6.36
20240518151015,0.0
20240518152015,0.0
20240518153015,0.0
20240518154015,0.52
20240518155015,0.0
20240518160015,8.3
20240518161015,10.08
20240518162015,4.72
20240518163015,4.96
20240518164015,0.0
20240518165015,0.0
20240530090015,1421.14
20240530091015,1064.09
20240530092015,699.71
20240530093015,504.68
20240530094015,267.79
20240530095015,213.25
20240530100015,300.33
20240530101015,319.29
20240530102015,591.81
20240530103015,1095.3
20240530104015,1302.8
20240530105015,1039.18
20240530110015,948.23
20240530111015,811.49
20240530112015,654.25
20240530113015,1105.66
20240530114015,1019.18
20240530115015,1048.16
20240530120015,1092.67
20240530121015,850.66
20240530122015,607.95
20240530123015,706.89
20240530124015,949.17
20240530125015,1221.8
20240530130015,932.46
20240530131015,972.99
20240530132015,479.8
20240530133015,292.89
20240530134015,124.82
20240530135015,38.97
20240530140015,74.24
20240530141015,59.29
20240530142015,73.38
20240530143015,62.53
20240530144015,47.36
20240530145015,63.59
20240530150015,31.19
20240530151015,32.56
20240530152015,22.53
20240530153015,28.76
20240530154015,22.5
20240530155015,28.45
20240530160015,8.7
20240530161015,8.4
20240530162015,6.99
20240530163015,6.46
20240530164015,13.75
20240530165015,12.56
20240605090015,702.16
20240605091015,841.42
20240605092015,982.28
20240605093015,1182.74
20240605094015,1024.11
20240605095015,861.24
20240605100015,1462.55
20240605101015,1553.74
20240605102015,1387.39
20240605103015,1060.92
20240605104015,1223.32
20240605105015,1025.01
20240605110015,1382.5
20240605111015,1305.41
20240605112015,1280.88
20240605113015,1062.29
20240605114015,936.15
20240605115015,1096.01
20240605120015,782.82
20240605121015,929.16
20240605122015,729.6
20240605123015,481.6
20240605124015,408.65
20240605125015,306.32
20240605130015,206.82
20240605131015,174.84
20240605132015,155.95
20240605133015,148.55
20240605134015,168.82
20240605135015,214.54
20240605140015,101.57
20240605141015,76.88
20240605142015,59.66
20240605143015,49.64
20240605144015,43.47
20240605145015,37.55
20240605150015,30.73
20240605151015,29.44
20240605152015,18.36
20240605153015,12.43
20240605154015,17.75
20240605155015,14.91
20240605160015,18.94
20240605161015,20.74
20240605162015,13.04
20240605163015,10.04
20240605164015,11.03
20240605165015,8.25
20240704090015,1294.79
20240704091015,1625.97
20240704092015,1338.74
20240704093015,1805.27
20240704094015,1814.79
20240704095015,1864.47
20240704100015,1830.38
20240704101015,1557.65
20240704102015,1418.85
20240704103015,1289.22
20240704104015,1524.54
20240704105015,1706.09
20240704110015,1861.58
20240704111015,1851.28
20240704112015,1775.47
20240704113015,1747.74
20240704114015,1659.46
20240704115015,1582.63
20240704120015,1462.32
20240704121015,1256.61
20240704122015,1131.38
20240704123015,1077.58
20240704124015,985.22
20240704125015,1004.22
20240704130015,1008.83
20240704131015,1025.16
20240704132015,913.85
20240704133015,712.51
20240704134015,698.92
20240704135015,633.83
20240704140015,551.6
20240704141015,113.53
20240704142015,64.4
20240704143015,38.6
20240704144015,28.95
20240704145015,24.92
20240704150015,22.57
20240704151015,22.57
20240704152015,22.53
20240704153015,21.44
20240704154015,18.46
20240704155015,16.56
20240704160015,19.97
20240704161015,20.67
20240704162015,18.43
20240704163015,17.68
20240704164015,13.14
20240704165015,12.03
20240316090016,658.16
20240316091016,872.44
20240316092016,1065.65
20240316093016,1099.91
20240316094016,1048.37
20240316095016,1016.66
20240316100016,1325.82
20240316101016,1430.31
20240316102016,1487.97
20240316103016,1612.37
20240316104016,1578.27
20240316105016,1584.66
20240316110016,1551.09
20240316111016,1436.03
20240316112016,1170.26
20240316113016,1072.86
20240316114016,909.84
20240316115016,924.53
20240316120016,1066.98
20240316121016,1183.84
20240316122016,1045.29
20240316123016,1155.06
20240316124016,885.04
20240316125016,665.14
20240316130016,848.16
20240316131016,746.61
20240316132016,545.99
20240316133016,250.96
20240316134016,128.26
20240316135016,69.7
20240316140016,61.24
20240316141016,56.09
20240316142016,49.47
20240316143016,47.7
20240316144016,44.32
20240316145016,46.21
20240316150016,46.88
20240316151016,27.6
20240316152016,29.3
20240316153016,17.52
20240316154016,15.38
20240316155016,12.03
20240316160016,2.53
20240316161016,0.0
20240316162016,0.0
20240316163016,0.0
20240316164016,0.0
20240316165016,0.0
20240322090016,482.83
20240322091016,503.83
20240322092016,537.84
20240322093016,699.33
20240322094016,953.16
20240322095016,1290.14
20240322100016,1253.95
20240322101016,1098.52
20240322102016,1250.96
20240322103016,1283.1
20240322104016,1207.8
20240322105016,1159.45
20240322110016,1482.48
20240322111016,1286.79
20240322112016,880.1
20240322113016,659.62
20240322114016,552.14
20240322115016,552.06
20240322120016,692.26
20240322121016,560.68
20240322122016,457.77
20240322123016,242.16
20240322124016,152.55
20240322125016,133.93
20240322130016,130.68
20240322131016,150.8
20240322132016,161.82
20240322133016,126.44
20240322134016,99.05
20240322135016,68.24
20240322140016,46.66
20240322141016,39.37
20240322142016,34.66
20240322143016,29.73
20240322144016,30.75
20240322145016,29.05
20240322150016,14.12
20240322151016,6.18
20240322152016,9.58
20240322153016,8.56
20240322154016,0.0
20240322155016,0.0
20240322160016,0.0
20240322161016,0.0
20240322162016,9.52
20240322163016,6.74
20240322164016,7.02
20240322165016,8.21
20240414090016,1150.03
20240414091016,1259.78
20240414092016,1278.67
20240414093016,1191.03
20240414094016,1239.66
20240414095016,1224.79
20240414100016,1336.8
20240414101016,1184.92
20240414102016,1186.69
20240414103016,1099.19
20240414104016,982.17
20240414105016,1130.64
20240414110016,1321.5
20240414111016,1333.05
20240414112016,1206.86
20240414113016,1141.59
20240414114016,1030.72
20240414115016,1028.29
20240414120016,994.01
20240414121016,1173.76
20240414122016,992.91
20240414123016,861.6
20240414124016,534.83
20240414125016,356.47
20240414130016,507.81
20240414131016,434.31
20240414132016,239.37
20240414133016,199.36
20240414134016,142.52
20240414135016,131.77
20240414140016,129.97
20240414141016,102.76
20240414142016,67.74
20240414143016,66.68
20240414144016,50.86
20240414145016,54.86
20240414150016,41.34
20240414151016,37.88
20240414152016,46.91
20240414153016,37.29
20240414154016,38.34
20240414155016,22.24
20240414160016,5.89
20240414161016,0.0
20240414162016,0.0
20240414163016,0.0
20240414164016,0.0
20240414165016,0.0
20240422090016,1157.55
20240422091016,973.48
20240422092016,772.73
20240422093016,689.25
20240422094016,715.19
20240422095016,641.82
20240422100016,874.68
20240422101016,1051.93
20240422102016,1242.96
20240422103016,1242.18
20240422104016,1122.0
20240422105016,942.62
20240422110016,1307.26
20240422111016,1316.09
20240422112016,935.17
20240422113016,1107.24
20240422114016,1120.59
20240422115016,1147.96
20240422120016,710.76
20240422121016,649.62
20240422122016,808.8
20240422123016,641.03
20240422124016,631.14
20240422125016,558.43
20240422130016,95.67
20240422131016,60.83
20240422132016,75.79
20240422133016,70.09
20240422134016,44.88
20240422135016,48.9
20240422140016,42.06
20240422141016,35.11
20240422142016,34.93
20240422143016,26.8
20240422144016,25.03
20240422145016,8.66
20240422150016,26.76
20240422151016,14.81
20240422152016,24.14
20240422153016,23.6
20240422154016,20.22
20240422155016,15.56
20240422160016,15.93
20240422161016,13.48
20240422162016,12.38
20240422163016,8.74
20240422164016,10.71
20240422165016,9.21
20240513090016,20.19
20240513091016,19.53
20240513092016,12.65
20240513093016,15.92
20240513094016,48.23
20240513095016,34.08
20240513100016,14.02
20240513101016,2.53
20240513102016,3.66
20240513103016,16.72
20240513104016,12.82
20240513105016,26.86
20240513110016,38.15
20240513111016,34.48
20240513112016,56.1
20240513113016,41.34
20240513114016,46.87
20240513115016,58.49
20240513120016,44.54
20240513121016,40.57
20240513122016,20.43
20240513123016,11.67
20240513124016,1.32
20240513125016,8.18
20240513130016,28.51
20240513131016,23.48
20240513132016,23.86
20240513133016,7.84
20240513134016,13.81
20240513135016,17.93
20240513140016,11.91
20240513141016,15.08
20240513142016,16.36
20240513143016,10.39
20240513144016,7.58
20240513145016,5.93
20240513150016,0.2
20240513151016,0.0
20240513152016,0.0
20240513153016,0.0
20240513154016,9.24
20240513155016,5.31
20240513160016,10.24
20240513161016,15.33
20240513162016,15.98
20240513163016,15.92
20240513164016,13.22
20240513165016,13.08
20240517090016,1333.88
20240517091016,1434.72
20240517092016,1258.68
20240517093016,1420.03
20240517094016,1384.23
20240517095016,1554.94
20240517100016,1342.68
20240517101016,908.44
20240517102016,914.59
20240517103016,1000.27
20240517104016,984.13
20240517105016,999.38
20240517110016,1207.06
20240517111016,874.67
20240517112016,846.09
20240517113016,845.72
20240517114016,879.13
20240517115016,835.05
20240517120016,594.24
20240517121016,403.01
20240517122016,296.38
20240517123016,183.64
20240517124016,147.65
20240517125016,108.69
20240517130016,85.79
20240517131016,88.91
